0,0.906184778792452,-0.0474754906800294,-0.0994725940419484,-0.0337244181936239,-0.133156643426503,-0.139967379392562,-0.139797086217187,-0.0724944444326355,-0.143319180643748,0.0493366606966207,-0.0366218660932633,-0.041266553177416,-0.0868092158382731,-0.108415541871198,0.0975285973847792,0.232282861783566,-0.08108554280658,-0.0785767435470361
0.906184778792452,0,-0.113511663304481,-0.1425028780409,-0.111651303642653,-0.208627262512643,-0.160544793123575,-0.230548209756464,-0.112474804161475,-0.166648587692409,-0.0578000007134034,-0.0660967105173327,-0.0790551076901063,0.010127611173872,0.0128710695324992,0.0688741230983078,0.152629797295636,-0.148356980016426,-0.140069643551728
-0.0474754906800294,-0.113511663304481,0,0.410727494866001,0.905126354063481,0.817919457433591,0.490885426354788,0.719249935405676,0.74673001275811,0.486913226905663,0.678293469209978,0.0726943475098023,0.691141760240649,-0.654561339847659,-0.522930217297022,-0.0993961399235695,-0.0939241366307199,0.634749760658761,0.401242501187274
-0.0994725940419484,-0.1425028780409,0.410727494866001,0,0.459762920630006,0.418234369637302,0.425619780473402,0.366258331197821,0.400812863615687,0.359134046806775,0.503106000747024,0.0586663634605766,0.247001040828661,-0.377048169197454,-0.32399908825359,0.00689262673779233,0.0318790073983921,0.536989260687131,0.296034513665148
-0.0337244181936239,-0.111651303642653,0.905126354063481,0.459762920630006,0,0.821744098295915,0.581610806691051,0.743268381682918,0.737722267861557,0.611636002511433,0.727003008109173,-0.0103351430026143,0.736712817440753,-0.697893694254727,-0.582816270742171,-0.0561430740018871,-0.191832874630002,0.703697573200687,0.47537458107362
-0.133156643426503,-0.208627262512643,0.817919457433591,0.418234369637302,0.821744098295915,0,0.576129687563485,0.633185112884905,0.655010130615204,0.529041810149384,0.627292878546997,-0.0688798373287046,0.614439278873769,-0.587834390349324,-0.452049823205203,-0.0241398319948923,-0.220929626615949,0.559395484427879,0.439153853650391
-0.139967379392562,-0.160544793123575,0.490885426354788,0.425619780473402,0.581610806691051,0.576129687563485,0,0.654552016051312,0.56648758291074,0.472520642243241,0.437126027074841,-0.333144078636594,0.616081346553757,-0.415681048011889,-0.178418502171653,0.0595607175827866,-0.100595167726983,0.398600921952971,0.518140027414392
-0.139797086217187,-0.230548209756464,0.719249935405676,0.366258331197821,0.743268381682918,0.633185112884905,0.654552016051312,0,0.686761780317805,0.470642330907462,0.603177197239601,-0.177437417548554,0.687645237976835,-0.579393882188636,-0.271290143724035,-0.144115967572033,-0.12936589299023,0.442048656963489,0.556982172541984
-0.0724944444326355,-0.112474804161475,0.74673001275811,0.400812863615687,0.737722267861557,0.655010130615204,0.56648758291074,0.686761780317805,0,0.395211525554232,0.461445442836001,-0.26854367352673,0.661352571701498,-0.443041294096739,-0.253004659530658,-0.0469454020546704,0.0630507269951903,0.453372661492342,0.437795849528268
-0.143319180643748,-0.166648587692409,0.486913226905663,0.359134046806775,0.611636002511433,0.529041810149384,0.472520642243241,0.470642330907462,0.395211525554232,0,0.563647785428341,0.0624437493789019,0.428974897457567,-0.488558025028399,-0.413046349092107,0.0558591806258474,0.0560246740291653,0.601118264918696,0.429886320706247
0.0493366606966207,-0.0578000007134034,0.678293469209978,0.503106000747024,0.727003008109173,0.627292878546997,0.437126027074841,0.603177197239601,0.461445442836001,0.563647785428341,0,0.196617391302688,0.502782204250697,-0.836561387795105,-0.800267085489925,-0.0970975401558168,-0.177188537734846,0.764750811900454,0.293433417488551
