,year,Name,gmw_cover,gmw_change,gmw_loss,gmw_gain,country
197,2007,Madagascar,278986.7078203473,-3657.5306380966376,-6801.4774197676,3143.946781670962,MDG
198,2007,Maldives,97.34406656011306,0.0,0.0,0.0,MDV
201,2007,Marshall Islands,32.54464470607722,0.0,0.0,0.0,MHL
202,2007,Myanmar,556814.3505425242,-25306.11106789792,-34496.00150736747,9189.890439469553,MMR
203,2007,Mozambique,316543.2896181178,-2101.398056343671,-5846.590111168497,3745.192054824826,MOZ
204,2007,Mauritania,318.1422147669977,-7.229364306732528,-25.36845037686857,18.13908607013604,MRT
205,2007,Martinique,1919.750135370717,-1.2219619278642906,-16.96361671565452,15.74165478779023,MTQ
206,2007,Mauritius,456.8819985593617,-96.05121781461553,-103.5030865882461,7.451868773630575,MUS
207,2007,Malaysia,529717.2341032823,-1764.4672703221158,-6344.819303927134,4580.352033605018,MYS
208,2007,Mayotte,686.2026625223791,9.449941523446205,-8.012926991641567,17.46286851508777,MYT
209,2007,New Caledonia,32597.763459851,-410.2313285017008,-726.6175846325305,316.3862561308296,NCL
210,2007,Nigeria,855200.295638386,-5232.366437376615,-11344.95443868711,6112.588001310494,NGA
213,2007,New Zealand,29849.79598680454,822.484309055646,-846.549217711548,1669.033526767194,NZL
214,2007,Oman,146.2064930207799,-22.15220853788007,-28.95899228726366,6.806783749383587,OMN
218,2007,Panama,156483.9123029991,662.0075598277208,-1433.254729247049,2095.26228907477,PAN
219,2007,Peru,5311.885214223839,-363.726181160474,-558.6703883682337,194.9442072077597,PER
220,2007,Philippines,286447.154629231,-6285.045990527702,-11815.79012055023,5530.744130022527,PHL
221,2007,Palau,5694.921202442627,33.11937873327975,-20.03628661113691,53.15566534441666,PLW
222,2007,Papua New Guinea,458436.6848792922,1089.0354746704538,-3691.499049193892,4780.534523864346,PNG
223,2007,Puerto Rico,8810.842336554846,260.9306365916573,-127.9175015866636,388.8481381783209,PRI
224,2007,French Polynesia,121.0125345889459,-1.20461298434149,-1.576045901014719,0.3714329166732289,PYF
225,2007,Qatar,431.5378926845945,3.7875004960870022,-3.284382431393595,7.071882927480598,QAT
228,2007,Sudan,1340.779441320552,-429.6935468669008,-436.7198010720019,7.026254205101122,SDN
229,2007,Senegal,128776.2012389239,2173.367430989551,-1448.996482077158,3622.363913066709,SEN
230,2007,Singapore,788.061345122998,-52.305993936014765,-56.09930140433215,3.793307468317389,SGP
231,2007,Solomon Islands,52925.14010054293,194.6185784710625,-540.0888031945306,734.7073816655931,SLB
232,2007,Sierra Leone,159668.9769992232,-378.06741957877216,-1686.147260766957,1308.079841188185,SLE
235,2007,Somalia,3603.535437277798,-75.85862633181695,-123.3665897862302,47.50796345441324,SOM
236,2007,São Tomé and Príncipe,48.38520660097184,0.0,0.0,0.0,STP
237,2007,Suriname,75734.43792673977,-250.85276605527545,-5175.354661433044,4924.501895377769,SUR
238,2007,Sint Maarten,5.382280584521931,0.0,0.0,0.0,SXM
239,2007,Seychelles,383.9449176452341,0.7815649574421746,-0.1881635929345123,0.9697285503766868,SYC
240,2007,Turks and Caicos Islands,16151.46281952349,-4707.183675214622,-4831.626504292778,124.4428290781564,TCA
241,2007,Togo,44.04252611741441,-9.319219252836794,-11.49562045473351,2.176401201896716,TGO
242,2007,Thailand,253000.6914375903,-6817.929482538633,-8601.437500491005,1783.508017952372,THA
243,2007,Timor-Leste,1053.571343642655,7.012630792266229,-31.9130220816498,38.92565287391603,TLS
244,2007,Tonga,1046.037335502783,-9.148641229070522,-22.69086343688309,13.54222220781257,TON
245,2007,Trinidad and Tobago,8258.734142136384,-48.58534486000861,-162.9520964597525,114.3667515997439,TTO
246,2007,Tuvalu,8.911715002600106,0.0,0.0,0.0,TUV
247,2007,Taiwan,200.0584397979027,14.95458291364679,-11.39878482691592,26.35336774056271,TWN
248,2007,Tanzania,112560.5508860353,-1135.006947993198,-2311.911548139597,1176.904600146399,TZA
251,2007,Saint Vincent and the Grenadines,31.41637593523868,-0.7257595692834795,-1.105632836746683,0.3798732674632035,VCT
252,2007,Venezuela,283962.8527226626,-893.247194915064,-5477.213781488023,4583.966586572959,VEN
253,2007,British Virgin Islands,85.80862186530335,-6.132725396506624,-9.133780098058535,3.001054701551912,VGB
254,2007,"Virgin Islands, U.S.",255.3976448429865,-9.482000924207211,-16.10924951638095,6.627248592173737,VIR
255,2007,Vietnam,191603.8113527875,-4815.679929588405,-8354.252255862497,3538.572326274092,VNM
256,2007,Vanuatu,1629.151889641974,6.121956568837108,-3.080058741683312,9.20201531052042,VUT
257,2007,Wallis and Futuna,29.36241382094458,0.0,0.0,0.0,WLF
258,2007,Samoa,236.9739404181211,3.0228730770656846,-1.513715373822229,4.536588450887914,WSM
259,2007,Yemen,1732.812376851122,-166.3439329301966,-246.5040624711631,80.16012954096652,YEM
260,2007,South Africa,2622.316881459712,56.33928909869471,-130.3329409548828,186.6722300535775,ZAF
264,2008,Aruba,45.42729304694139,-9.624915814837903,-10.00509835826892,0.3801825434310165,ABW
265,2008,Angola,28835.8775114244,-489.2464436056188,-790.3341888002604,301.0877451946416,AGO
266,2008,Anguilla,3.204173104054484,-1.0747495792176445,-1.167306549121488,0.0925569699038436,AIA
267,2008,United Arab Emirates,8406.86748837371,823.9977903447376,-502.9868943010764,1326.984684645814,ARE
268,2008,American Samoa,32.32466653483593,-0.2746002293229032,-0.2746002293229032,0.0,ASM
269,2008,French Southern Territories,672.3017576233925,0.0,0.0,0.0,ATF
270,2008,Antigua and Barbuda,804.5262592041419,-55.45403699805985,-76.21755622466826,20.76351922660841,ATG
271,2008,Australia,1031955.523082055,-33516.30854709084,-55991.7929648296,22475.48441773876,AUS
272,2008,Benin,2284.819208366749,-626.9228911199511,-797.3254338167599,170.4025426968087,BEN
273,2008,"Bonaire, Sint Eustatius and Saba",213.7297493592012,-34.01135730750768,-34.58246028753554,0.5711029800278619,BES
274,2008,Bangladesh,448498.4176887927,3781.2933804143886,-10918.06136556406,14699.35474597845,BGD
275,2008,Bahrain,85.25475022151976,21.132016622227106,-3.961733517369517,25.09375013959662,BHR
280,2008,Bermuda,20.94119861723052,0.0,0.0,0.0,BMU
281,2008,Brazil,1135812.524277003,-11643.47356933802,-37497.91043799743,25854.43686865941,BRA
282,2008,Barbados,10.44601995782399,0.6695368787794377,-0.1840131314752376,0.8535500102546753,BRB
283,2008,Brunei,11463.11801746139,0.9614660420837992,-114.7989741300878,115.7604401721716,BRN
284,2008,China,21899.72792259135,-2599.4571651048523,-5203.401647054088,2603.944481949236,CHN
285,2008,Côte d'Ivoire,5796.308226401212,11.742912099514513,-196.9432534260707,208.6861655255852,CIV
286,2008,Cameroon,197023.2506423033,667.3698165337562,-1146.987917265115,1814.357733798871,CMR
287,2008,Democratic Republic of the Congo,23737.42944131494,-62.28799298288308,-281.4366768780131,219.14868389513,COD
288,2008,Republic of Congo,2015.138665231723,-2.432689322703478,-26.59635116334432,24.16366184064084,COG
289,2008,Cook Islands,3.271537547457394,0.0,0.0,0.0,COK
290,2008,Colombia,278477.8945038597,-9545.692402724377,-14925.40423320385,5379.711830479475,COL
291,2008,Comoros,98.18646610705784,1.489935560040296,-0.5074925800450591,1.997428140085355,COM
292,2008,Costa Rica,38258.03588055861,318.9034722957517,-925.5175444948692,1244.421016790621,CRI
293,2008,Cuba,368800.7263194202,-20081.65903436509,-25541.13150565176,5459.472471286668,CUB
294,2008,Curaçao,44.53385163526644,0.0,0.0,0.0,CUW
295,2008,Cayman Islands,4528.812914658231,-154.7778316736626,-177.0237889413098,22.24595726764718,CYM
296,2008,Djibouti,692.4438379774807,-196.3695290946828,-205.8980633121119,9.528534217429115,DJI
297,2008,Dominica,1.243830352845552,-0.0455025646490205,-0.0455025646490205,0.0,DMA
298,2008,Dominican Republic,19505.79053866621,-135.7115259373087,-457.1590491278765,321.4475231905678,DOM
299,2008,Ecuador,152332.969252986,-7067.6045553205495,-11406.61470641415,4339.0101510936,ECU
300,2008,Egypt,202.6054245853152,-91.30807442844808,-92.7407480355497,1.432673607101616,EGY
301,2008,Eritrea,7759.408785331973,-1577.2293626858432,-1677.86114042827,100.6317777424267,ERI
302,2008,Fiji,48635.74391880084,63.341234777355794,-578.1752524066303,641.5164871839861,FJI
303,2008,Micronesia,8801.245618986386,-282.3301769239958,-295.4264526221756,13.09627569817977,FSM
304,2008,Gabon,175471.0559574122,-474.5199179113421,-1458.58079312799,984.060875216648,GAB
305,2008,Ghana,15683.60964689969,-2383.51421311943,-4378.896343642138,1995.382130522708,GHA
308,2008,Guadeloupe,3428.747983941783,11.960676889033628,-40.89633012589473,52.85700701492836,GLP
309,2008,Gambia,61367.33878874136,595.260830641098,-1178.953114065151,1774.213944706249,GMB
310,2008,Guinea-Bissau,272252.1058159426,-2040.1555203986427,-8580.535282347028,6540.379761948385,GNB
311,2008,Equatorial Guinea,25653.64658045432,19.915931520442697,-119.2793346516218,139.1952661720645,GNQ
312,2008,Grenada,194.119018969512,0.318863543291787,-4.197984131840029,4.516847675131816,GRD
315,2008,French Guiana,59142.36950182295,-301.67950843327253,-7292.04028562724,6990.360777193968,GUF
316,2008,Guam,51.83359453908472,0.0,0.0,0.0,GUM
317,2008,Guyana,30212.55752337355,-595.2689817510161,-1653.707782495725,1058.438800744709,GUY
320,2008,Haiti,15694.70488660941,-985.8434120001508,-1208.251527586327,222.4081155861761,HTI
321,2008,Indonesia,2992748.427086184,-134553.8321484296,-168649.8105788276,34095.97843039803,IDN
324,2008,Iran,11312.46869164228,-2956.607831565748,-3211.156749417495,254.5489178517479,IRN
327,2008,Japan,1024.841330688474,-11.162940542130505,-31.11005007215058,19.94710953002008,JPN
328,2008,Kenya,54100.08046768206,-890.3676308947221,-1872.776864017005,982.4092331222828,KEN
329,2008,Cambodia,62369.15696999097,-2286.616899862224,-2561.001527202992,274.3846273407687,KHM
330,2008,Kiribati,146.482619017108,0.0,0.0,0.0,KIR
331,2008,Saint Kitts and Nevis,35.57527998622351,1.817953136729274,-1.669154561491742,3.487107698221016,KNA
332,2008,Liberia,18835.02628458233,153.27084682791417,-317.4847284348712,470.7555752627854,LBR
333,2008,Saint Lucia,162.9675042016521,-0.0131939604313831,-1.100740808419832,1.087546847988449,LCA
334,2008,Sri Lanka,21263.65349385327,-4597.59187933211,-5573.184724732402,975.5928454002926,LKA
335,2008,Saint-Martin,1.170106735510978,-0.0449216807628262,-0.0449216807628262,0.0,MAF
336,2008,Madagascar,277393.4392416704,-5250.799216773515,-9283.41964385458,4032.620427081066,MDG
337,2008,Maldives,97.34406656011306,0.0,0.0,0.0,MDV
340,2008,Marshall Islands,32.54464470607722,0.0,0.0,0.0,MHL
341,2008,Myanmar,550046.4744635335,-32073.987146888736,-44580.90032607847,12506.91317918973,MMR
342,2008,Mozambique,312372.5784845382,-6272.109189923252,-11807.90659700438,5535.797407081128,MOZ
343,2008,Mauritania,311.6232479155635,-13.748331158166692,-37.03397088586355,23.28563972769686,MRT
344,2008,Martinique,1920.707139362353,-0.264957936228761,-34.29179956899121,34.02684163276245,MTQ
345,2008,Mauritius,440.4309453393436,-112.50227103463372,-121.5541845677188,9.051913533085088,MUS
346,2008,Malaysia,527984.2776209068,-3497.423752697656,-9914.54986968688,6417.126116989224,MYS
347,2008,Mayotte,691.7220912623616,14.96937026342856,-10.03891834904021,25.00828861246877,MYT
348,2008,New Caledonia,32507.40518140889,-500.5896069438114,-1090.529827105373,589.9402201615616,NCL
349,2008,Nigeria,852298.2386745709,-8134.423401191667,-16589.29092417862,8454.867522986951,NGA
352,2008,New Zealand,29847.73892352227,820.427245773373,-1189.018374441829,2009.445620215202,NZL
353,2008,Oman,136.8192949422456,-31.53940661641436,-42.64101747370813,11.10161085729377,OMN
357,2008,Panama,156376.0678646464,554.1631214750273,-2219.603797549708,2773.766919024735,PAN
358,2008,Peru,5185.184424943535,-490.4269704407776,-801.5073905131927,311.0804200724151,PER
359,2008,Philippines,282579.3266174236,-10152.87400233511,-18342.99744352954,8190.123441194431,PHL
360,2008,Palau,5703.627286957856,41.82546324850891,-42.69114539366261,84.51660864217152,PLW
361,2008,Papua New Guinea,458000.8390387906,653.1896341689126,-5614.560596589406,6267.750230758318,PNG
362,2008,Puerto Rico,8842.791196641532,292.879496678343,-243.6512829011226,536.5307795794656,PRI
363,2008,French Polynesia,120.4762783873993,-1.7408691858880907,-2.251588781860885,0.5107195959727941,PYF
364,2008,Qatar,435.3629769635771,7.612584775069569,-6.18206528702502,13.79465006209459,QAT
367,2008,Sudan,1187.410814515993,-583.0621736714606,-593.2613959840627,10.19922231260206,SDN
368,2008,Senegal,128527.0926258729,1924.258817938552,-2465.357960288652,4389.616778227204,SEN
369,2008,Singapore,761.5491222574798,-78.81821680153288,-85.91849240235236,7.100275600819467,SGP
370,2008,Solomon Islands,53004.32652739842,273.80500532655105,-901.33046468755,1175.135470014101,SLB
371,2008,Sierra Leone,158134.8225914362,-1912.221827365792,-3736.866006539688,1824.644179173896,SLE
374,2008,Somalia,3573.907791287168,-105.48627232244706,-175.3496347581027,69.86336243565563,SOM
375,2008,São Tomé and Príncipe,48.38520660097184,0.0,0.0,0.0,STP
376,2008,Suriname,76789.6596206249,804.368927829848,-6239.463043160615,7043.831970990463,SUR
377,2008,Sint Maarten,5.382280584521931,0.0,0.0,0.0,SXM
378,2008,Seychelles,383.9449176452341,0.7815649574421746,-0.1881635929345123,0.9697285503766868,SYC
379,2008,Turks and Caicos Islands,14873.37487711599,-5985.271617622116,-6206.500403076344,221.2287854542281,TCA
380,2008,Togo,39.153390042766,-14.208355327485204,-17.64221571778132,3.433860390296114,TGO
381,2008,Thailand,248575.4654579837,-11243.155462145316,-14012.83656566799,2769.681103522674,THA
382,2008,Timor-Leste,1043.706628492249,-2.8520843581395567,-50.48456968742347,47.63248532928392,TLS
383,2008,Tonga,1051.051805454676,-4.134171277177543,-36.16596657012791,32.03179529295036,TON
384,2008,Trinidad and Tobago,8239.37476687516,-67.94472012123131,-220.2630348315263,152.318314710295,TTO
385,2008,Tuvalu,8.911715002600106,0.0,0.0,0.0,TUV
386,2008,Taiwan,203.3430207602386,18.2391638759827,-21.03813496020862,39.27729883619132,TWN
387,2008,Tanzania,111787.0063137681,-1908.551520260378,-3720.865515191046,1812.313994930668,TZA
390,2008,Saint Vincent and the Grenadines,31.51543794117665,-0.6266975633455105,-1.243847529060731,0.6171499657152204,VCT
391,2008,Venezuela,283015.3273464332,-1840.77257114439,-7850.129644118188,6009.357072973798,VEN
392,2008,British Virgin Islands,84.73480890717224,-7.206538354637738,-11.73075856373739,4.524220209099653,VGB
393,2008,"Virgin Islands, U.S.",254.6445942202971,-10.23505154689662,-21.867622761257,11.63257121436038,VIR
394,2008,Vietnam,188803.5667151001,-7615.924567275792,-12696.43897171563,5080.514404439838,VNM
395,2008,Vanuatu,1630.91605565124,7.886122578103389,-10.09360733721373,17.97972991531712,VUT
396,2008,Wallis and Futuna,29.36241382094458,0.0,0.0,0.0,WLF
397,2008,Samoa,239.0795609798187,5.12849363876325,-2.385266272024354,7.513759910787604,WSM
398,2008,Yemen,1650.415011469263,-248.74129831205568,-354.5365051138992,105.7952068018435,YEM
399,2008,South Africa,2603.333339074951,37.3557467139334,-184.08605236106,221.4417990749934,ZAF
403,2009,Aruba,44.92154518021052,-10.130663681568777,-10.55837065508033,0.427706973511552,ABW
404,2009,Angola,28868.92508402749,-456.1988710025221,-767.6328353078371,311.433964305315,AGO
405,2009,Anguilla,3.342981849644866,-0.9359408336272624,-1.167332740773689,0.2313919071464267,AIA
406,2009,United Arab Emirates,8217.897942350959,635.0282443219885,-553.8161965342565,1188.844440856245,ARE
407,2009,American Samoa,32.14159796347782,-0.4576688006810067,-0.4576688006810067,0.0,ASM
408,2009,French Southern Territories,672.3017576233925,0.0,0.0,0.0,ATF
409,2009,Antigua and Barbuda,812.0315103793228,-47.94878582287885,-74.28123717150842,26.33245134862957,ATG
410,2009,Australia,1031849.352628639,-33622.479000506486,-57285.85377573284,23663.37477522635,AUS
411,2009,Benin,2435.67030942347,-476.07179006323,-755.4721195360252,279.4003294727952,BEN
412,2009,"Bonaire, Sint Eustatius and Saba",210.4515480179492,-37.28955864875968,-37.86066058688861,0.5711019381289323,BES
413,2009,Bangladesh,447824.5302202404,3107.40591186211,-12342.70229519548,15450.10820705759,BGD
414,2009,Bahrain,86.48381218067357,22.36107858138091,-4.004194371057933,26.36527295243884,BHR
419,2009,Bermuda,20.94119861723052,0.0,0.0,0.0,BMU
420,2009,Brazil,1135769.818406003,-11686.179440338114,-38978.74506032687,27292.56561998876,BRA
421,2009,Barbados,10.30376468740696,0.5272816083624117,-0.1840131314752376,0.7112947398376492,BRB
422,2009,Brunei,11494.40671410639,32.2501626870808,-106.0034870693828,138.2536497564636,BRN
423,2009,China,21370.68170233532,-3128.503385360889,-5523.977912502882,2395.474527141993,CHN
424,2009,Côte d'Ivoire,5802.743010259452,18.17769595775502,-208.7329302444141,226.9106262021691,CIV
425,2009,Cameroon,197034.389342748,678.508516978547,-1246.037483518184,1924.546000496731,CMR
426,2009,Democratic Republic of the Congo,23727.9335039568,-71.78393034102379,-281.0608362576478,209.276905916624,COD
427,2009,Republic of Congo,2017.016397015689,-0.5549575387370105,-27.67871434641809,27.12375680768108,COG
428,2009,Cook Islands,3.271537547457394,0.0,0.0,0.0,COK
429,2009,Colombia,279253.3613759689,-8770.225530615187,-14369.81003446455,5599.584503849363,COL
430,2009,Comoros,98.23993335669915,1.5434028096816326,-0.6920656578107203,2.235468467492353,COM
431,2009,Costa Rica,38292.87204138342,353.73963312057003,-999.830760344453,1353.570393465023,CRI
432,2009,Cuba,368908.3092647947,-19974.076088990576,-25770.88595400122,5796.809865010644,CUB
433,2009,Curaçao,44.48767528659412,-0.0461763486723214,-0.0461763486723214,0.0,CUW
434,2009,Cayman Islands,4521.707492602274,-161.8832537296202,-182.0611393252861,20.17788559566588,CYM
435,2009,Djibouti,682.0773200746538,-206.73604699750965,-218.1248306713844,11.38878367387475,DJI
436,2009,Dominica,1.243830352845552,-0.0455025646490205,-0.0455025646490205,0.0,DMA
437,2009,Dominican Republic,19474.68651348677,-166.8155511167443,-508.4601123026686,341.6445611859243,DOM
438,2009,Ecuador,151681.0841174088,-7719.489690897783,-11977.56239860161,4258.072707703828,ECU
439,2009,Egypt,202.4280801654024,-91.48541884836092,-92.87442290265454,1.389004054293623,EGY
440,2009,Eritrea,7815.902274518212,-1520.735873499605,-1630.975715739094,110.2398422394891,ERI
441,2009,Fiji,48753.82773642545,181.4250524019584,-617.3251543053404,798.7502067072988,FJI
442,2009,Micronesia,8791.016436314221,-292.55935959616147,-304.4027394589409,11.84337986277944,FSM
443,2009,Gabon,175659.8121094321,-285.76376589145093,-1404.91102737633,1119.147261484879,GAB
444,2009,Ghana,16410.42706324814,-1656.696796770977,-4001.750236372547,2345.05343960157,GHA
447,2009,Guadeloupe,3440.94604967452,24.158742621770784,-39.35430102670598,63.51304364847677,GLP
448,2009,Gambia,61458.29683759795,686.2188794976842,-1170.189610514982,1856.408490012666,GMB
449,2009,Guinea-Bissau,271041.8772587613,-3250.38407758,-9704.151083372037,6453.767005792035,GNB
450,2009,Equatorial Guinea,25721.68479974719,87.9541508133073,-100.1694486921222,188.1235995054295,GNQ
451,2009,Grenada,193.8885952256202,0.088439799399989,-4.428350988208496,4.516790787608485,GRD
454,2009,French Guiana,59759.76006789309,315.71105763685955,-7240.187886769697,7555.898944406556,GUF
455,2009,Guam,51.83359453908472,0.0,0.0,0.0,GUM
456,2009,Guyana,30080.94093200322,-726.8855731213441,-1812.923727858817,1086.038154737473,GUY
459,2009,Haiti,15702.09090216783,-978.4573964417314,-1210.810771770007,232.3533753282757,HTI
460,2009,Indonesia,2983003.761849482,-144298.49738513218,-180929.759485448,36631.26210031581,IDN
463,2009,Iran,11389.46626851717,-2879.6102546908637,-3153.697619107626,274.0873644167629,IRN
466,2009,Japan,1022.787090039548,-13.217181191056063,-36.00994013594853,22.79275894489247,JPN
467,2009,Kenya,54345.26664091941,-645.181457657367,-1748.118786227052,1102.937328569685,KEN
468,2009,Cambodia,62157.86593900515,-2497.907930848048,-2759.898717257803,261.9907864097553,KHM
469,2009,Kiribati,146.482619017108,0.0,0.0,0.0,KIR
470,2009,Saint Kitts and Nevis,35.20610246162203,1.4487756121277982,-1.759407290377896,3.208182902505694,KNA
471,2009,Liberia,18857.62522006684,175.86978231242472,-325.6071267093622,501.4769090217869,LBR
472,2009,Saint Lucia,162.5031950290605,-0.4775031330229352,-1.375930733436654,0.8984276004137187,LCA
473,2009,Sri Lanka,20066.52918333039,-5794.716189854989,-6591.370761752655,796.6545718976655,LKA
474,2009,Saint-Martin,1.309016018683299,0.0939876024094943,-0.0449216807628262,0.1389092831723206,MAF
475,2009,Madagascar,277399.5265311588,-5244.711927285131,-9509.967436455152,4265.255509170021,MDG
476,2009,Maldives,97.34406656011306,0.0,0.0,0.0,MDV
479,2009,Marshall Islands,32.54464470607722,0.0,0.0,0.0,MHL
480,2009,Myanmar,552301.3894650575,-29819.07214536456,-43461.6589817909,13642.58683642634,MMR
481,2009,Mozambique,310792.0999486009,-7852.587725860583,-13487.59134396074,5635.003618100156,MOZ
482,2009,Mauritania,305.9586914471863,-19.412887626543867,-42.98240668476848,23.56951905822461,MRT
483,2009,Martinique,1929.792854187802,8.820756889220398,-32.41675082562171,41.23750771484211,MTQ
484,2009,Mauritius,432.8459009113355,-120.08731546264184,-129.0937149456032,9.006399482961355,MUS
485,2009,Malaysia,528399.5791853432,-3082.1221882612017,-10006.64679894956,6924.524610688358,MYS
486,2009,Mayotte,691.5698055876021,14.81708458866902,-11.23633063777461,26.05341522644363,MYT
487,2009,New Caledonia,32355.10711189192,-652.8876764607744,-1299.407518129876,646.5198416691017,NCL
488,2009,Nigeria,851806.5041647066,-8626.157911056114,-17244.88521350582,8618.727302449704,NGA
491,2009,New Zealand,29985.56343714172,958.2517593928242,-1160.446410227683,2118.698169620507,NZL
492,2009,Oman,141.293401025113,-27.065300533547077,-41.06177803851917,13.9964775049721,OMN
496,2009,Panama,156452.8726650622,630.9679218908677,-2336.531995186583,2967.499917077451,PAN
